Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Label
2017/12/21,2017,12,21,Thursday,51,2017-51,43.08,44.82,41.61,44.5,52389100,44.5,-0.129499199,52.34071429,55.0978,Red
2017/12/22,2017,12,22,Friday,51,2017-51,44.64,45.09,44.36,44.57,10939400,44.57,0.001573027,51.70142857,54.6992,Red
2017/12/26,2017,12,26,Tuesday,52,2017-52,44.77,45.06,44.27,44.45,8470100,44.45,-0.00269237,51.04785714,54.4338,Green
2017/12/27,2017,12,27,Wednesday,52,2017-52,44.47,45.03,44.45,44.68,7581500,44.68,0.005174343,50.44928571,54.2588,Green
2017/12/28,2017,12,28,Thursday,52,2017-52,44.86,45.19,44.63,44.81,5923800,44.81,0.002909603,49.86714286,54.0062,Green
2017/12/29,2017,12,29,Friday,52,2017-52,44.85,45,44.6,44.83,4154500,44.83,0.000446339,49.25071429,53.774,Green
2018/1/2,2018,1,2,Tuesday,0,2018-00,44.34,44.53,43.48,44.49,7915100,44.49,-0.00758421,48.59214286,53.5238,Red
2018/1/3,2018,1,3,Wednesday,0,2018-00,44.32,44.67,43.67,43.77,6513700,43.77,-0.016183439,47.90214286,53.242,Red
2018/1/4,2018,1,4,Thursday,0,2018-00,43.73,44.1,43.37,43.52,10027300,43.52,-0.005711675,47.21857143,52.9672,Red
2018/1/5,2018,1,5,Friday,0,2018-00,43.72,44.47,43.51,44.29,6407000,44.29,0.017693025,46.61642857,52.7108,Red
2018/1/8,2018,1,8,Monday,1,Jan-18,44.29,45.29,44.13,45.23,6556500,45.23,0.021223721,46.05785714,52.4818,Red
2018/1/9,2018,1,9,Tuesday,1,Jan-18,45.21,45.21,44.71,44.84,6127600,44.84,-0.008622582,45.51071429,52.2438,Red
2018/1/10,2018,1,10,Wednesday,1,Jan-18,44.49,44.8,43.94,44.55,6916500,44.55,-0.00646746,44.975,51.9922,Red
2018/1/11,2018,1,11,Thursday,1,Jan-18,44.55,44.67,43.68,43.88,5697700,43.88,-0.015039241,44.45785714,51.7244,Red
2018/1/12,2018,1,12,Friday,1,Jan-18,43.85,44.06,43.6,43.82,6279200,43.82,-0.001367397,44.40928571,51.4454,Red
2018/1/16,2018,1,16,Tuesday,2,Feb-18,43.99,44.26,43.77,44.02,4543000,44.02,0.004564143,44.37,51.181,Green
2018/1/17,2018,1,17,Wednesday,2,Feb-18,44.12,44.32,43.94,44.2,4322100,44.2,0.004089057,44.35214286,50.932,Green
2018/1/18,2018,1,18,Thursday,2,Feb-18,44.02,44.61,43.95,44.5,7085700,44.5,0.006787313,44.33928571,50.686,Green
2018/1/19,2018,1,19,Friday,2,Feb-18,44.59,44.78,44.31,44.39,4337700,44.39,-0.002471924,44.30928571,50.4384,Green
2018/1/22,2018,1,22,Monday,3,Mar-18,44.5,44.7,43.81,43.94,4921200,43.94,-0.010137436,44.24571429,50.1912,Red
2018/1/23,2018,1,23,Tuesday,3,Mar-18,43.85,44.17,43.75,43.84,4493200,43.84,-0.002275796,44.19928571,49.9514,Red
2018/1/24,2018,1,24,Wednesday,3,Mar-18,43.82,44.38,43.52,43.68,6067100,43.68,-0.003649632,44.19285714,49.706,Red
2018/1/25,2018,1,25,Thursday,3,Mar-18,43.69,43.91,43.22,43.49,5662300,43.49,-0.004349785,44.19071429,49.4368,Red
2018/1/26,2018,1,26,Friday,3,Mar-18,43.77,43.9,43.32,43.54,4230300,43.54,0.001149672,44.13714286,49.1698,Red
2018/1/29,2018,1,29,Monday,4,Apr-18,43.27,43.47,42.95,42.98,2737700,42.98,-0.012861768,43.97642857,48.8972,Red
2018/1/30,2018,1,30,Tuesday,4,Apr-18,42.93,43.02,41.81,41.98,7566500,41.98,-0.023266636,43.77214286,48.6242,Red
2018/1/31,2018,1,31,Wednesday,4,Apr-18,42.09,42.55,41.67,42.43,7153100,42.43,0.010719408,43.62071429,48.3698,Red
2018/2/1,2018,2,1,Thursday,4,Apr-18,42.45,47,41.86,42.57,15252800,42.57,0.003299538,43.52714286,48.1412,Red
2018/2/2,2018,2,2,Friday,4,Apr-18,42.1,42.29,41.18,41.44,5668500,41.44,-0.02654454,43.35714286,47.917,Red
2018/2/5,2018,2,5,Monday,5,May-18,41.55,41.7,40.3,40.3,5042400,40.3,-0.027509639,43.09142857,47.6484,Red
2018/2/6,2018,2,6,Tuesday,5,May-18,40,40.09,38.45,39.86,7861400,39.86,-0.01091808,42.78142857,47.3678,Red
2018/2/7,2018,2,7,Wednesday,5,May-18,39.82,40.35,39.33,39.48,5693500,39.48,-0.009533393,42.42285714,47.0762,Red
2018/2/8,2018,2,8,Thursday,5,May-18,39.36,39.5,38.23,38.24,6051700,38.24,-0.031408254,41.98357143,46.7572,Red
2018/2/9,2018,2,9,Friday,5,May-18,38.45,38.85,37.3,38.57,7358000,38.57,0.008629655,41.6,46.4276,Red
2018/2/12,2018,2,12,Monday,6,Jun-18,38.63,39.59,38.29,39.34,6050500,39.34,0.019963714,41.27857143,46.1132,Green
2018/2/13,2018,2,13,Tuesday,6,Jun-18,39.22,40.08,38.99,39.83,8801000,39.83,0.012455559,41.00357143,45.825,Green
2018/2/14,2018,2,14,Wednesday,6,Jun-18,39.48,39.96,39.05,39.08,4741400,39.08,-0.018830027,40.68857143,45.524,Green
2018/2/15,2018,2,15,Thursday,6,Jun-18,39.34,39.99,39.24,39.96,4891600,39.96,0.022517841,40.43285714,45.2528,Green
2018/2/16,2018,2,16,Friday,6,Jun-18,40.07,40.56,39.88,40.4,4106900,40.4,0.011011072,40.24857143,44.9888,Green
2018/2/20,2018,2,20,Tuesday,7,Jul-18,40.3,40.51,39.74,40.01,4057200,40.01,-0.009653544,40.10785714,44.7278,Green
2018/2/21,2018,2,21,Wednesday,7,Jul-18,39.98,40.63,39.77,39.79,6735000,39.79,-0.005498561,39.91928571,44.4644,Green
2018/2/22,2018,2,22,Thursday,7,Jul-18,39.93,40.35,39.79,40.09,4619400,40.09,0.007539563,39.74214286,44.197,Green
2018/2/23,2018,2,23,Friday,7,Jul-18,40.25,41.19,40.24,41.14,3304600,41.14,0.026191051,39.72071429,43.9456,Green
2018/2/26,2018,2,26,Monday,8,Aug-18,41.19,41.78,40.94,41.06,8214600,41.06,-0.001944531,39.775,43.6982,Red
2018/2/27,2018,2,27,Tuesday,8,Aug-18,41.13,41.66,40.23,40.23,5602700,40.23,-0.020214364,39.80142857,43.441,Red
2018/2/28,2018,2,28,Wednesday,8,Aug-18,40.45,41.45,40.06,41.09,7791000,41.09,0.021377097,39.91642857,43.2084,Red
2018/3/1,2018,3,1,Thursday,8,Aug-18,41.09,42.52,41.09,41.26,7259500,41.26,0.004137215,40.13214286,42.9726,Red
2018/3/2,2018,3,2,Friday,8,Aug-18,41,41.58,40.6,40.72,4818000,40.72,-0.013087667,40.28571429,42.737,Red
2018/3/5,2018,3,5,Monday,9,Sep-18,40.72,42.15,40.22,41.95,5381600,41.95,0.030206275,40.47214286,42.535,Green
2018/3/6,2018,3,6,Tuesday,9,Sep-18,41.93,42.67,41.54,42.42,6426800,42.42,0.011203752,40.65714286,42.361,Green
2018/3/7,2018,3,7,Wednesday,9,Sep-18,42.36,42.61,41.1,41.12,6288100,41.12,-0.030645905,40.80285714,42.2934,Green
2018/3/8,2018,3,8,Thursday,9,Sep-18,41.14,41.81,41.1,41.73,2675600,41.73,0.014834646,40.92928571,42.2366,Green
2018/3/9,2018,3,9,Friday,9,Sep-18,41.66,42.04,41.56,42.03,3644100,42.03,0.007189054,41.04571429,42.1882,Green
2018/3/12,2018,3,12,Monday,10,Oct-18,41.99,42.44,41.79,42.42,5138100,42.42,0.009279072,41.21785714,42.143,Green
2018/3/13,2018,3,13,Tuesday,10,Oct-18,42.63,45.68,41.97,45.1,12897400,45.1,0.063177756,41.59714286,42.1488,Green
2018/3/14,2018,3,14,Wednesday,10,Oct-18,45.04,45.7,43.56,44.17,11014700,44.17,-0.02062085,41.88857143,42.1356,Green
2018/3/15,2018,3,15,Thursday,10,Oct-18,44.22,44.72,43.84,44.17,5516000,44.17,0,42.105,42.1292,Green
2018/3/16,2018,3,16,Friday,10,Oct-18,44.22,45.19,44.22,45.08,7944900,45.08,0.020602302,42.39214286,42.1554,Green
2018/3/19,2018,3,19,Monday,11,Nov-18,45.05,45.16,44.26,44.48,3075600,44.48,-0.013309722,42.69571429,42.1746,Red
2018/3/20,2018,3,20,Tuesday,11,Nov-18,44.5,44.65,42.26,43.45,4698700,43.45,-0.023156448,42.86428571,42.1578,Red
2018/3/21,2018,3,21,Wednesday,11,Nov-18,43.53,43.6,42.46,42.96,4469700,42.96,-0.011277369,42.98571429,42.1124,Red
2018/3/22,2018,3,22,Thursday,11,Nov-18,43.07,44.65,42.78,44.13,4323200,44.13,0.027234684,43.22928571,42.0982,Red
2018/3/23,2018,3,23,Friday,11,Nov-18,44.17,44.17,42.94,43.08,3340300,43.08,-0.02379332,43.31,42.0688,Red
2018/3/26,2018,3,26,Monday,12,Dec-18,43.39,43.5,42.64,42.87,8519800,42.87,-0.004874719,43.34214286,42.0486,Green
2018/3/27,2018,3,27,Tuesday,12,Dec-18,43.05,44.24,42.72,43.94,4292400,43.94,0.024959172,43.54357143,42.051,Green
2018/3/28,2018,3,28,Wednesday,12,Dec-18,44,44.19,42.98,43.24,3684500,43.24,-0.015930746,43.65142857,42.0354,Green
2018/3/29,2018,3,29,Thursday,12,Dec-18,43.3,44.22,43.22,43.93,3474600,43.93,0.015957414,43.78714286,42.03,Green
2018/4/2,2018,4,2,Monday,13,2018-13,43.97,44.05,42.99,43.33,2276000,43.33,-0.013658058,43.85214286,42.0066,Green
2018/4/3,2018,4,3,Tuesday,13,2018-13,43.32,43.86,42.93,43.68,2344400,43.68,0.008077509,43.75071429,41.9924,Green
2018/4/4,2018,4,4,Wednesday,13,2018-13,43.53,43.67,42.82,43.46,3051700,43.46,-0.005036658,43.7,41.9828,Green
2018/4/5,2018,4,5,Thursday,13,2018-13,43.55,44.16,43.13,44.03,2860900,44.03,0.013115502,43.69,41.9866,Green
2018/4/6,2018,4,6,Friday,13,2018-13,44.28,44.49,43.81,43.97,4130900,43.97,-0.001362652,43.61071429,41.9924,Green
2018/4/9,2018,4,9,Monday,14,2018-14,44,44.84,43.94,44.43,3292400,44.43,0.010461657,43.60714286,42.0112,Green
2018/4/10,2018,4,10,Tuesday,14,2018-14,44.54,44.7,44.03,44.15,4280600,44.15,-0.006302021,43.65714286,42.0234,Green
2018/4/11,2018,4,11,Wednesday,14,2018-14,44.14,44.83,44.14,44.8,3461300,44.8,0.014722484,43.78857143,42.0598,Green
2018/4/12,2018,4,12,Thursday,14,2018-14,44.81,45.35,44.5,44.63,5024900,44.63,-0.003794602,43.82428571,42.1128,Green
2018/4/13,2018,4,13,Friday,14,2018-14,44.85,45.63,44.85,45.34,3448700,45.34,0.015908561,43.98571429,42.171,Green
2018/4/16,2018,4,16,Monday,15,2018-15,45.44,45.66,45.02,45.59,3860400,45.59,0.005513895,44.18,42.2314,Green
2018/4/17,2018,4,17,Tuesday,15,2018-15,45.77,47,45.7,46.8,7157600,46.8,0.026540888,44.38428571,42.3386,Green
2018/4/18,2018,4,18,Wednesday,15,2018-15,46.95,47.36,46.45,46.45,4095600,46.45,-0.0074786,44.61357143,42.4616,Green
2018/4/19,2018,4,19,Thursday,15,2018-15,46.44,46.83,46.01,46.5,4296000,46.5,0.00107641,44.79714286,42.5944,Green
2018/4/20,2018,4,20,Friday,15,2018-15,46.59,46.59,45.67,45.73,5174500,45.73,-0.01655915,44.96857143,42.7194,Green
2018/4/23,2018,4,23,Monday,16,2018-16,45.8,45.97,45.24,45.57,3580200,45.57,-0.003498794,45.10357143,42.866,Green
2018/4/24,2018,4,24,Tuesday,16,2018-16,45.8,48.9,45.48,46.3,6356400,46.3,0.016019301,45.30642857,43.0206,Green
2018/4/25,2018,4,25,Wednesday,16,2018-16,46.09,46.47,45.46,46.34,3931000,46.34,0.000863951,45.47142857,43.1606,Green
2018/4/26,2018,4,26,Thursday,16,2018-16,46.3,46.37,45.64,46.29,3659200,46.29,-0.001078965,45.63714286,43.2898,Green
2018/4/27,2018,4,27,Friday,16,2018-16,45.68,47.13,45.66,46.63,2559200,46.63,0.007345002,45.79428571,43.4408,Green
2018/4/30,2018,4,30,Monday,17,2018-17,46.83,46.94,46,46.1,3903000,46.1,-0.011366129,45.93357143,43.5636,Red
2018/5/1,2018,5,1,Tuesday,17,2018-17,46.12,46.58,45.99,46.27,2885600,46.27,0.003687679,46.03857143,43.681,Red
2018/5/2,2018,5,2,Wednesday,17,2018-17,46.25,46.59,45.68,45.87,4167000,45.87,-0.008644943,46.12714286,43.7982,Red
2018/5/3,2018,5,3,Thursday,17,2018-17,45.48,45.81,43.75,44.37,5651600,44.37,-0.032701113,46.05785714,43.8898,Red
2018/5/4,2018,5,4,Friday,17,2018-17,44.6,45.26,44.37,44.88,3052200,44.88,0.011494301,46.00714286,43.9856,Red
2018/5/7,2018,5,7,Monday,18,2018-18,44.78,45.08,44.53,44.62,2451000,44.62,-0.005793274,45.85142857,44.0552,Red
2018/5/8,2018,5,8,Tuesday,18,2018-18,44.46,44.46,42.3,42.77,5462600,42.77,-0.041461195,45.58857143,44.0894,Red
2018/5/9,2018,5,9,Wednesday,18,2018-18,42.93,43.2,42.35,42.59,3417200,42.59,-0.004208564,45.30928571,44.1366,Red
2018/5/10,2018,5,10,Thursday,18,2018-18,43.11,43.42,42.63,43.38,3614300,43.38,0.018548977,45.14142857,44.1824,Red
2018/5/11,2018,5,11,Friday,18,2018-18,43.45,43.71,42.86,43.32,3947800,43.32,-0.001383157,44.98071429,44.2236,Red
2018/5/14,2018,5,14,Monday,19,2018-19,43.15,43.7,43.04,43.23,2767700,43.23,-0.002077566,44.76142857,44.2738,Red
2018/5/15,2018,5,15,Tuesday,19,2018-19,42.97,43.36,42.77,42.95,2753200,42.95,-0.006476955,44.51928571,44.2938,Red
2018/5/16,2018,5,16,Wednesday,19,2018-19,43.05,43.12,42.4,42.58,4756600,42.58,-0.008614643,44.25428571,44.297,Red
2018/5/17,2018,5,17,Thursday,19,2018-19,42.73,43.18,42.19,42.22,5178600,42.22,-0.008454688,43.93928571,44.319,Red
2018/5/18,2018,5,18,Friday,19,2018-19,42.49,42.87,41.81,42.78,4759000,42.78,0.013263798,43.70214286,44.34,Red
2018/5/21,2018,5,21,Monday,20,2018-20,42.84,43.45,42.62,43.21,4163500,43.21,0.010051433,43.48357143,44.3636,Green
2018/5/22,2018,5,22,Tuesday,20,2018-20,43.31,43.83,43.23,43.63,3429500,43.63,0.009720018,43.32357143,44.3878,Green
2018/5/23,2018,5,23,Wednesday,20,2018-20,43.68,44,43.29,43.85,3212800,43.85,0.005042342,43.28642857,44.3628,Green
2018/5/24,2018,5,24,Thursday,20,2018-20,43.91,43.91,43.34,43.83,2044700,43.83,-0.000456024,43.21142857,44.356,Green
2018/5/25,2018,5,25,Friday,20,2018-20,43.92,44.96,43.71,44.66,2925800,44.66,0.018936755,43.21428571,44.3658,Green
2018/5/29,2018,5,29,Tuesday,21,2018-21,43.45,43.86,42.33,42.34,5754400,42.34,-0.051948045,43.18357143,44.311,Red
2018/5/30,2018,5,30,Wednesday,21,2018-21,42.27,43.22,41.94,43.09,5484100,43.09,0.017713746,43.21928571,44.2832,Red
2018/5/31,2018,5,31,Thursday,21,2018-21,43.14,43.79,42.79,43.33,5331400,43.33,0.005569777,43.21571429,44.2808,Red
2018/6/1,2018,6,1,Friday,21,2018-21,43.33,43.33,41.89,42.27,3578500,42.27,-0.024463451,43.14071429,44.267,Red
2018/6/4,2018,6,4,Monday,22,2018-22,42.4,42.89,41.9,42,3477100,42,-0.00638752,43.05285714,44.2244,Red
2018/6/5,2018,6,5,Tuesday,22,2018-22,41.98,42.3,41.63,41.98,2656600,41.98,-0.000476201,42.98357143,44.2024,Red
2018/6/6,2018,6,6,Wednesday,22,2018-22,42.05,42.23,41.06,41.15,4112000,41.15,-0.019771273,42.88142857,44.168,Red
2018/6/7,2018,6,7,Thursday,22,2018-22,41.22,42.2,41.22,41.67,3321700,41.67,0.012636613,42.84214286,44.1226,Red
2018/6/8,2018,6,8,Friday,22,2018-22,41.75,41.81,41.28,41.45,2671900,41.45,-0.005279516,42.74714286,44.0868,Red
2018/6/11,2018,6,11,Monday,23,2018-23,38.38,40.05,38.01,39.76,12657900,39.76,-0.040772073,42.50071429,44.0034,Red
2018/6/12,2018,6,12,Tuesday,23,2018-23,39.82,40.19,39.24,39.29,8442200,39.29,-0.011820861,42.19071429,43.9226,Red
2018/6/13,2018,6,13,Wednesday,23,2018-23,39.35,39.97,39.17,39.38,7696900,39.38,0.002290663,41.87142857,43.8366,Red
2018/6/14,2018,6,14,Thursday,23,2018-23,39.67,40.23,39.55,39.89,6159800,39.89,0.012950693,41.59,43.7652,Red
2018/6/15,2018,6,15,Friday,23,2018-23,39.93,41.03,39.26,40.2,10227200,40.2,0.007771406,41.27142857,43.6886,Red
2018/6/18,2018,6,18,Monday,24,2018-24,39.36,40.14,39.24,39.79,6823800,39.79,-0.010199001,41.08928571,43.605,Green
2018/6/19,2018,6,19,Tuesday,24,2018-24,39.95,40.34,39.52,39.89,7105200,39.89,0.002513156,40.86071429,43.5142,Green
2018/6/20,2018,6,20,Wednesday,24,2018-24,40.14,40.84,39.93,40,4931700,40,0.002757599,40.62285714,43.4312,Green
2018/6/21,2018,6,21,Thursday,24,2018-24,40.05,41.08,39.77,40.53,6337700,40.53,0.013249969,40.49857143,43.3458,Green
2018/6/22,2018,6,22,Friday,24,2018-24,40.44,43.03,40.44,42.92,16113700,42.92,0.058968652,40.56428571,43.3116,Green
2018/6/25,2018,6,25,Monday,25,2018-25,42.8,42.98,41.65,42.29,5771900,42.29,-0.014678408,40.58642857,43.2506,Red
2018/6/26,2018,6,26,Tuesday,25,2018-25,42.27,43.07,42.1,42.62,7854500,42.62,0.007803216,40.69142857,43.1912,Red
2018/6/27,2018,6,27,Wednesday,25,2018-25,42.6,42.84,42.37,42.47,4346900,42.47,-0.003519421,40.74857143,43.1046,Red
2018/6/28,2018,6,28,Thursday,25,2018-25,42.49,42.94,42.13,42.71,3426100,42.71,0.005650997,40.83857143,43.0298,Red
2018/6/29,2018,6,29,Friday,25,2018-25,42.71,42.95,42.3,42.56,4030000,42.56,-0.003512005,41.03857143,42.951,Red
2018/7/2,2018,7,2,Monday,26,2018-26,42.71,43.81,42.44,43.74,5198200,43.74,0.02772557,41.35642857,42.9112,Green
2018/7/3,2018,7,3,Tuesday,26,2018-26,43.7,44.38,43.51,43.97,3156900,43.97,0.005258334,41.68428571,42.8792,Green
2018/7/5,2018,7,5,Thursday,26,2018-26,43.9,44.2,43.56,44.18,3709900,44.18,0.004775963,41.99071429,42.8368,Green
2018/7/6,2018,7,6,Friday,26,2018-26,44.19,46.48,44.12,45.03,5933500,45.03,0.01923944,42.33571429,42.8106,Green
2018/7/9,2018,7,9,Monday,27,2018-27,44.91,45.32,44.54,45.09,6238300,45.09,0.001332476,42.71428571,42.7866,Red
2018/7/10,2018,7,10,Tuesday,27,2018-27,44.97,45.01,43.64,43.72,8459400,43.72,-0.030383653,42.98785714,42.7284,Red
2018/7/11,2018,7,11,Wednesday,27,2018-27,43.5,43.91,43.26,43.65,5722100,43.65,-0.001601091,43.24857143,42.6794,Red
2018/7/12,2018,7,12,Thursday,27,2018-27,43.81,43.81,43.51,43.66,4189500,43.66,0.000229057,43.47214286,42.6272,Red
2018/7/13,2018,7,13,Friday,27,2018-27,43.74,43.79,43.2,43.27,3475100,43.27,-0.008932648,43.49714286,42.5752,Red
2018/7/16,2018,7,16,Monday,28,2018-28,43.42,43.42,43.01,43.04,5389500,43.04,-0.00531545,43.55071429,42.5486,Red
2018/7/17,2018,7,17,Tuesday,28,2018-28,43.04,43.32,42.49,42.57,4847600,42.57,-0.010920102,43.54714286,42.5024,Red
2018/7/18,2018,7,18,Wednesday,28,2018-28,42.57,42.64,41.97,42.14,4496500,42.14,-0.010101017,43.52357143,42.4528,Red
2018/7/19,2018,7,19,Thursday,28,2018-28,42.39,42.74,42.11,42.26,5637200,42.26,0.002847625,43.49142857,42.4426,Red
2018/7/20,2018,7,20,Friday,28,2018-28,42.26,42.26,41.33,41.44,5348000,41.44,-0.019403685,43.41142857,42.4196,Red
2018/7/23,2018,7,23,Monday,29,2018-29,41.45,41.84,41.36,41.53,3493500,41.53,0.002171818,43.25357143,42.3826,Green
2018/7/24,2018,7,24,Tuesday,29,2018-29,41.41,43.23,40.57,42.49,10716900,42.49,0.02311589,43.14785714,42.366,Green
2018/7/25,2018,7,25,Wednesday,29,2018-29,42.44,43.59,41.98,42.99,7594300,42.99,0.011767474,43.06285714,42.3612,Green
2018/7/26,2018,7,26,Thursday,29,2018-29,43.42,45.19,42.73,44.7,8280100,44.7,0.039776669,43.03928571,42.3962,Green
2018/7/27,2018,7,27,Friday,29,2018-29,44.45,44.8,43.24,43.48,4530500,43.48,-0.027293092,42.92428571,42.4142,Green
2018/7/30,2018,7,30,Monday,30,2018-30,43.39,43.52,42.68,43.22,3664300,43.22,-0.005979722,42.88857143,42.4342,Red
2018/7/31,2018,7,31,Tuesday,30,2018-30,43.5,43.7,42.89,43.08,3413000,43.08,-0.003239227,42.84785714,42.4402,Red
2018/8/1,2018,8,1,Wednesday,30,2018-30,41.86,43.03,41.42,42.51,6080700,42.51,-0.013231279,42.76571429,42.4262,Red
2018/8/2,2018,8,2,Thursday,30,2018-30,42.53,42.99,42.26,42.31,3150900,42.31,-0.004704704,42.69714286,42.3998,Red
2018/8/3,2018,8,3,Friday,30,2018-30,42.32,43.13,42.16,42.96,2488500,42.96,0.015362744,42.69142857,42.382,Red
2018/8/6,2018,8,6,Monday,31,2018-31,43.63,44.91,43.35,44.58,5114600,44.58,0.037709562,42.835,42.397,Red
2018/8/7,2018,8,7,Tuesday,31,2018-31,44.62,44.81,43.48,43.66,5436000,43.66,-0.020637101,42.94357143,42.377,Red
2018/8/8,2018,8,8,Wednesday,31,2018-31,43.52,44.33,43.25,44.09,3931500,44.09,0.009848839,43.07428571,42.412,Red
2018/8/9,2018,8,9,Thursday,31,2018-31,43.95,44.06,43.39,43.9,3435900,43.9,-0.004309336,43.25,42.4282,Red
2018/8/10,2018,8,10,Friday,31,2018-31,43.72,43.74,42.59,42.67,7867800,42.67,-0.028018299,43.33142857,42.415,Red
2018/8/13,2018,8,13,Monday,32,2018-32,42.61,42.84,42.36,42.79,7920300,42.79,0.002812345,43.35285714,42.4254,Green
2018/8/14,2018,8,14,Tuesday,32,2018-32,42.7,43.24,42.69,42.84,5378800,42.84,0.001168479,43.34214286,42.4422,Green
2018/8/15,2018,8,15,Wednesday,32,2018-32,43.05,44.01,42.87,43.47,5550400,43.47,0.014705907,43.25428571,42.472,Green
2018/8/16,2018,8,16,Thursday,32,2018-32,43.73,44.86,43.52,44.79,5910200,44.79,0.030365762,43.34785714,42.5448,Green
2018/8/17,2018,8,17,Friday,32,2018-32,44.65,45.87,44.29,45.25,8389900,45.25,0.010270129,43.49285714,42.6164,Green
2018/8/20,2018,8,20,Monday,33,2018-33,45,45.71,43.43,44.78,10916300,44.78,-0.010386767,43.61428571,42.683,Red
2018/8/21,2018,8,21,Tuesday,33,2018-33,44.93,45.46,44.52,44.7,5830100,44.7,-0.001786468,43.77071429,42.7818,Red
2018/8/22,2018,8,22,Wednesday,33,2018-33,44.79,45.37,44.24,44.6,7061600,44.6,-0.002237188,43.93428571,42.888,Red
2018/8/23,2018,8,23,Thursday,33,2018-33,44.58,44.8,43.86,43.96,6127700,43.96,-0.014349763,44.00571429,42.9796,Red
2018/8/24,2018,8,24,Friday,33,2018-33,44.03,44.1,42.35,42.81,8611000,42.81,-0.026160094,43.87928571,43.038,Red
2018/8/27,2018,8,27,Monday,34,2018-34,43.75,43.89,43.09,43.61,6510500,43.61,0.018687204,43.87571429,43.1062,Green
2018/8/28,2018,8,28,Tuesday,34,2018-34,44.09,46.11,43.71,45.67,10426900,45.67,0.047236816,43.98857143,43.2238,Green
2018/8/29,2018,8,29,Wednesday,34,2018-34,46.64,47.47,45.89,46.9,16275600,46.9,0.026932415,44.20285714,43.364,Green
2018/8/30,2018,8,30,Thursday,34,2018-34,47.07,48.09,46.59,47.02,9025100,47.02,0.002558613,44.51357143,43.5044,Green
2018/8/31,2018,8,31,Friday,34,2018-34,47.08,47.47,45.5,46.18,9362500,46.18,-0.017864741,44.75571429,43.6174,Green
2018/9/4,2018,9,4,Tuesday,35,2018-35,48.21,48.69,46.91,47.01,11538200,47.01,0.017973105,45.05357143,43.6992,Red
2018/9/5,2018,9,5,Wednesday,35,2018-35,46.74,47.2,46.41,47,4501000,47,-0.000212685,45.30571429,43.7934,Red
2018/9/6,2018,9,6,Thursday,35,2018-35,47.17,47.19,45.09,45.53,13180100,45.53,-0.031276622,45.35857143,43.8516,Red
2018/9/7,2018,9,7,Friday,35,2018-35,45.07,45.91,45.04,45.78,6104200,45.78,0.005490885,45.39642857,43.9178,Red
2018/9/10,2018,9,10,Monday,36,2018-36,45.79,46.46,45.59,46.25,3032400,46.25,0.010266519,45.50142857,43.9886,Green
2018/9/11,2018,9,11,Tuesday,36,2018-36,46,46.36,45.79,46.29,4521400,46.29,0.000864885,45.615,44.0632,Green
2018/9/12,2018,9,12,Wednesday,36,2018-36,46.13,46.54,45.79,45.91,9258600,45.91,-0.008209139,45.70857143,44.1066,Green
2018/9/13,2018,9,13,Thursday,36,2018-36,46.03,46.63,45.71,46.52,3925700,46.52,0.013286879,45.89142857,44.1576,Green
2018/9/14,2018,9,14,Friday,36,2018-36,46.71,47.1,46.21,46.97,8436100,46.97,0.009673275,46.18857143,44.2134,Green
2018/9/17,2018,9,17,Monday,37,2018-37,46.98,47.27,46.66,46.82,3551200,46.82,-0.00319356,46.41785714,44.2492,Red
2018/9/18,2018,9,18,Tuesday,37,2018-37,46.87,47.22,46.72,47.2,3239200,47.2,0.008116213,46.52714286,44.2914,Red
2018/9/19,2018,9,19,Wednesday,37,2018-37,47.07,47.2,46.44,46.71,5866600,46.71,-0.010381391,46.51357143,44.3512,Red
2018/9/20,2018,9,20,Thursday,37,2018-37,46.86,47,46.5,46.92,3883400,46.92,0.004495806,46.50642857,44.4166,Red
2018/9/21,2018,9,21,Friday,37,2018-37,46.81,48.36,46.65,46.79,8661700,46.79,-0.002770615,46.55,44.4792,Red
2018/9/24,2018,9,24,Monday,38,2018-38,46.7,46.9,46.12,46.28,4420300,46.28,-0.01089981,46.49785714,44.5394,Red
2018/9/25,2018,9,25,Tuesday,38,2018-38,46.23,46.33,45.7,45.84,4808700,45.84,-0.009507317,46.415,44.5954,Red
2018/9/26,2018,9,26,Wednesday,38,2018-38,45.44,45.69,45.08,45.16,5473400,45.16,-0.014834213,46.38857143,44.6472,Red
2018/9/27,2018,9,27,Thursday,38,2018-38,45.31,45.63,44.89,45.27,4966500,45.27,0.002435797,46.35214286,44.7098,Red
2018/9/28,2018,9,28,Friday,38,2018-38,45.43,46.09,45.05,46.01,4941600,46.01,0.016346319,46.335,44.7848,Red
2018/10/1,2018,10,1,Monday,39,2018-39,46.11,46.12,45.27,45.87,5876900,45.87,-0.003042804,46.305,44.8734,Green
2018/10/2,2018,10,2,Tuesday,39,2018-39,46.23,47.54,46.02,47.42,4832900,47.42,0.033791133,46.41285714,44.9912,Green
2018/10/3,2018,10,3,Wednesday,39,2018-39,47.49,47.79,46.88,47.2,5015900,47.2,-0.004639338,46.46142857,45.0854,Green
2018/10/4,2018,10,4,Thursday,39,2018-39,47,47.2,46.26,46.99,3353700,46.99,-0.004449133,46.46285714,45.1654,Green
